unit,induse,stk_flow,prod_na,geo\time	2019 	2018 	2017 	2016 	2015 	2014 	2013 	2012 	2011 	2010 	2009 	2008 	2007 	2006 	2005 
NR,CPA_L68B,TOTAL,CPA_J58,EU27_2020	0 	0 	0 	0 	0 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,CPA_L68B,TOTAL,CPA_J58,EU28	0 	0 	0 	0 	0 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,CPA_L68B,TOTAL,CPA_J59_60,EA19	0 	0 	0 	0 	0 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,CPA_L68B,TOTAL,CPA_J59_60,EU27_2020	0 	0 	0 	0 	0 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,CPA_L68B,TOTAL,CPA_J59_60,EU28	0 	0 	0 	0 	0 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,CPA_L68B,TOTAL,CPA_J61,EA19	0 	0 	0 	0 	0 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,CPA_L68B,TOTAL,CPA_J61,EU27_2020	0 	0 	0 	0 	0 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,CPA_L68B,TOTAL,CPA_J61,EU28	0 	0 	0 	0 	0 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,CPA_L68B,TOTAL,CPA_J62_63,EA19	0 	0 	0 	0 	0 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,CPA_L68B,TOTAL,CPA_J62_63,EU27_2020	0 	0 	0 	0 	0 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,CPA_L68B,TOTAL,CPA_J62_63,EU28	0 	0 	0 	0 	0 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,CPA_L68B,TOTAL,CPA_K64,EA19	0.06 	0.06 	0.06 	0.06 	0.07 	0.07 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,CPA_L68B,TOTAL,CPA_K64,EU27_2020	0.06 	0.06 	0.06 	0.06 	0.07 	0.07 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,CPA_L68B,TOTAL,CPA_K64,EU28	0.06 	0.06 	0.06 	0.06 	0.07 	0.07 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,CPA_L68B,TOTAL,CPA_K65,EA19	0 	0 	0 	0 	0 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,CPA_L68B,TOTAL,CPA_K65,EU27_2020	0 	0 	0 	0 	0 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,CPA_L68B,TOTAL,CPA_K65,EU28	0 	0 	0 	0.01 	0.01 	0.01 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,CPA_L68B,TOTAL,CPA_K66,EA19	0 	0 	0 	0 	0 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,CPA_L68B,TOTAL,CPA_K66,EU27_2020	0 	0 	0 	0 	0 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,CPA_L68B,TOTAL,CPA_K66,EU28	0 	0 	0 	0 	0 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,CPA_L68B,TOTAL,CPA_L68A,EA19	0 	0 	0 	0 	0 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,CPA_L68B,TOTAL,CPA_L68A,EU27_2020	0 	0 	0 	0 	0 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,CPA_L68B,TOTAL,CPA_L68A,EU28	0 	0 	0 	0 	0 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,CPA_L68B,TOTAL,CPA_L68B,EA19	0.02 	0.02 	0.02 	0.02 	0.02 	0.02 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,CPA_L68B,TOTAL,CPA_L68B,EU27_2020	0.02 	0.02 	0.02 	0.02 	0.02 	0.02 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,CPA_L68B,TOTAL,CPA_L68B,EU28	0.02 	0.02 	0.02 	0.02 	0.02 	0.02 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,CPA_L68B,TOTAL,CPA_M69_70,EA19	0.02 	0.02 	0.02 	0.02 	0.02 	0.02 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,CPA_L68B,TOTAL,CPA_M69_70,EU27_2020	0.02 	0.02 	0.02 	0.02 	0.02 	0.01 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,CPA_L68B,TOTAL,CPA_M69_70,EU28	0.02 	0.02 	0.02 	0.02 	0.01 	0.01 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,CPA_L68B,TOTAL,CPA_M71,EA19	0 	0 	0 	0 	0 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,CPA_L68B,TOTAL,CPA_M71,EU27_2020	0 	0 	0 	0 	0 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,CPA_L68B,TOTAL,CPA_M71,EU28	0 	0 	0 	0 	0 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,CPA_L68B,TOTAL,CPA_M72,EA19	0 	0 	0 	0 	0 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,CPA_L68B,TOTAL,CPA_M72,EU27_2020	0 	0 	0 	0 	0 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,CPA_L68B,TOTAL,CPA_M72,EU28	0 	0 	0 	0 	0 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,CPA_L68B,TOTAL,CPA_M73,EA19	0 	0 	0 	0 	0 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,CPA_L68B,TOTAL,CPA_M73,EU27_2020	0 	0 	0 	0 	0 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,CPA_L68B,TOTAL,CPA_M73,EU28	0 	0 	0 	0 	0 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,CPA_L68B,TOTAL,CPA_M74_75,EA19	0 	0 	0 	0 	0 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,CPA_L68B,TOTAL,CPA_M74_75,EU27_2020	0 	0 	0 	0 	0 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,CPA_L68B,TOTAL,CPA_M74_75,EU28	0 	0 	0 	0 	0 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,CPA_L68B,TOTAL,CPA_N77,EA19	0 	0 	0 	0 	0 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,CPA_L68B,TOTAL,CPA_N77,EU27_2020	0 	0 	0 	0 	0 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,CPA_L68B,TOTAL,CPA_N77,EU28	0 	0 	0 	0 	0 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,CPA_L68B,TOTAL,CPA_N78,EA19	0 	0 	0 	0 	0 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,CPA_L68B,TOTAL,CPA_N78,EU27_2020	0 	0 	0 	0 	0 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,CPA_L68B,TOTAL,CPA_N78,EU28	0 	0 	0 	0 	0 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,CPA_L68B,TOTAL,CPA_N79,EA19	0 	0 	0 	0 	0 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,CPA_L68B,TOTAL,CPA_N79,EU27_2020	0 	0 	0 	0 	0 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,CPA_L68B,TOTAL,CPA_N79,EU28	0 	0 	0 	0 	0 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,CPA_L68B,TOTAL,CPA_N80-82,EA19	0.01 	0.01 	0.01 	0.01 	0.01 	0.01 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,CPA_L68B,TOTAL,CPA_N80-82,EU27_2020	0.01 	0.01 	0.01 	0.01 	0.01 	0.01 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,CPA_L68B,TOTAL,CPA_N80-82,EU28	0.01 	0.01 	0.01 	0.01 	0.01 	0.01 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,CPA_L68B,TOTAL,CPA_O,EA19	0 	0 	0 	0 	0 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,CPA_L68B,TOTAL,CPA_O,EU27_2020	0 	0 	0 	0 	0 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,CPA_L68B,TOTAL,CPA_O,EU28	0 	0 	0 	0 	0 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,CPA_L68B,TOTAL,CPA_P,EA19	0 	0 	0 	0 	0 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,CPA_L68B,TOTAL,CPA_P,EU27_2020	0 	0 	0 	0 	0 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,CPA_L68B,TOTAL,CPA_P,EU28	0 	0 	0 	0 	0 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,CPA_L68B,TOTAL,CPA_Q86,EA19	0 	0 	0 	0 	0 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,CPA_L68B,TOTAL,CPA_Q86,EU27_2020	0 	0 	0 	0 	0 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,CPA_L68B,TOTAL,CPA_Q86,EU28	0 	0 	0 	0 	0 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,CPA_L68B,TOTAL,CPA_Q87_88,EA19	0 	0 	0 	0 	0 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,CPA_L68B,TOTAL,CPA_Q87_88,EU27_2020	0 	0 	0 	0 	0 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,CPA_L68B,TOTAL,CPA_Q87_88,EU28	0 	0 	0 	0 	0 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,CPA_L68B,TOTAL,CPA_R90-92,EA19	0 	0 	0 	0 	0 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,CPA_L68B,TOTAL,CPA_R90-92,EU27_2020	0 	0 	0 	0 	0 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,CPA_L68B,TOTAL,CPA_R90-92,EU28	0 	0 	0 	0 	0 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,CPA_L68B,TOTAL,CPA_R93,EA19	0 	0 	0 	0 	0 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,CPA_L68B,TOTAL,CPA_R93,EU27_2020	0 	0 	0 	0 	0 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,CPA_L68B,TOTAL,CPA_R93,EU28	0 	0 	0 	0 	0 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,CPA_L68B,TOTAL,CPA_S94,EA19	0 	0 	0 	0 	0 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,CPA_L68B,TOTAL,CPA_S94,EU27_2020	0 	0 	0 	0 	0 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,CPA_L68B,TOTAL,CPA_S94,EU28	0 	0 	0 	0 	0 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,CPA_L68B,TOTAL,CPA_S95,EA19	0 	0 	0 	0 	0 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,CPA_L68B,TOTAL,CPA_S95,EU27_2020	0 	0 	0 	0 	0 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,CPA_L68B,TOTAL,CPA_S95,EU28	0 	0 	0 	0 	0 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,CPA_L68B,TOTAL,CPA_S96,EA19	0 	0 	0 	0 	0 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,CPA_L68B,TOTAL,CPA_S96,EU27_2020	0 	0 	0 	0 	0 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,CPA_L68B,TOTAL,CPA_S96,EU28	0 	0 	0 	0 	0 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,CPA_L68B,TOTAL,CPA_T,EA19	0 	0 	0 	0 	0 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,CPA_L68B,TOTAL,CPA_T,EU27_2020	0 	0 	0 	0 	0 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,CPA_L68B,TOTAL,CPA_T,EU28	0 	0 	0 	0 	0 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,CPA_L68B,TOTAL,CPA_U,EA19	0 	0 	0 	0 	0 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,CPA_L68B,TOTAL,CPA_U,EU27_2020	0 	0 	0 	0 	0 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,CPA_L68B,TOTAL,CPA_U,EU28	0 	0 	0 	0 	0 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,CPA_L68B,TOTAL,D1,EA19	0.05 	0.05 	0.05 	0.05 	0.05 	0.05 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,CPA_L68B,TOTAL,D1,EU27_2020	0.05 	0.05 	0.05 	0.05 	0.05 	0.05 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,CPA_L68B,TOTAL,D1,EU28	0.05 	0.05 	0.05 	0.05 	0.05 	0.05 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,CPA_L68B,TOTAL,D11,EA19	0 	0 	0 	0.04 	0.04 	0.04 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,CPA_L68B,TOTAL,D11,EU27_2020	0 	0 	0 	0.04 	0.04 	0.04 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,CPA_L68B,TOTAL,D11,EU28	0 	0 	0 	0.04 	0.04 	0.04 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,CPA_L68B,TOTAL,D21X31,EA19	0.01 	0.01 	0.01 	0.01 	0.01 	0.01 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,CPA_L68B,TOTAL,D21X31,EU27_2020	0.02 	0.02 	0.02 	0.02 	0.01 	0.01 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,CPA_L68B,TOTAL,D21X31,EU28	0.01 	0.01 	0.01 	0.01 	0.01 	0.01 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,CPA_L68B,TOTAL,D29X39,EA19	0 	0 	0 	0 	0 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,CPA_L68B,TOTAL,D29X39,EU27_2020	0 	0 	0 	0 	0 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,CPA_L68B,TOTAL,D29X39,EU28	0 	0 	0 	0 	0 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,CPA_L68B,TOTAL,P1,EA19	1 	1 	1 	1 	1 	1 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,CPA_L68B,TOTAL,P1,EU27_2020	1 	1 	1 	1 	1 	1 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,CPA_L68B,TOTAL,P1,EU28	1 	1 	1 	1 	1 	1 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,CPA_L68B,TOTAL,P2_ADJ,EA19	0.23 	0.23 	0.23 	0.23 	0.23 	0.23 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,CPA_L68B,TOTAL,P2_ADJ,EU27_2020	0.25 	0.25 	0.25 	0.25 	0.25 	0.25 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,CPA_L68B,TOTAL,P2_ADJ,EU28	0.25 	0.25 	0.25 	0.25 	0.25 	0.25 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,CPA_L68B,TOTAL,P51C,EA19	0 	0 	0 	0 	0 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,CPA_L68B,TOTAL,P51C,EU27_2020	0 	0 	0 	0 	0 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,CPA_L68B,TOTAL,P51C,EU28	0 	0 	0 	0 	0 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,CPA_L68B,TOTAL,TOTAL,EA19	0.22 	0.22 	0.22 	0.22 	0.22 	0.22 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,CPA_L68B,TOTAL,TOTAL,EU27_2020	0.24 	0.24 	0.24 	0.24 	0.24 	0.23 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,CPA_L68B,TOTAL,TOTAL,EU28	0.24 	0.24 	0.24 	0.24 	0.24 	0.24 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,CPA_M69_70,DOM,B1G,EA19	0.51 	0.51 	0.5 	0.5 	0.54 	0.54 	0.53 	0.53 	0.54 	0.54 	0.55 	0.54 	0.54 	0.54 	0.54 
NR,CPA_M69_70,DOM,B1G,EU27_2020	0.52 	0.52 	0.52 	0.52 	0.55 	0.55 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,CPA_M69_70,DOM,B1G,EU28	0.54 	0.54 	0.54 e	0.54 	0.57 	0.57 	0.54 	0.55 	0.55 	0.56 	0.56 	0.55 	0.56 	0.56 	0.55 
NR,CPA_M69_70,DOM,B2A3G,EA19	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
NR,CPA_M69_70,DOM,B2A3G,EU27_2020	0 	0 	0 	0 	0 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,CPA_M69_70,DOM,B2A3G,EU28	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
NR,CPA_M69_70,DOM,B2A3N,EA19	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
NR,CPA_M69_70,DOM,B2A3N,EU27_2020	0 	0 	0 	0 	0 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,CPA_M69_70,DOM,B2A3N,EU28	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
NR,CPA_M69_70,DOM,B3G,EA19	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
NR,CPA_M69_70,DOM,B3G,EU27_2020	0 	0 	0 	0 	0 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,CPA_M69_70,DOM,B3G,EU28	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
NR,CPA_M69_70,DOM,CPA_A01,EA19	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
NR,CPA_M69_70,DOM,CPA_A01,EU27_2020	0 	0 	0 	0 	0 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,CPA_M69_70,DOM,CPA_A01,EU28	0 	0 	0 e	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
NR,CPA_M69_70,DOM,CPA_A02,EA19	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
NR,CPA_M69_70,DOM,CPA_A02,EU27_2020	0 	0 	0 	0 	0 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,CPA_M69_70,DOM,CPA_A02,EU28	0 	0 	0 e	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
NR,CPA_M69_70,DOM,CPA_A03,EA19	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
NR,CPA_M69_70,DOM,CPA_A03,EU27_2020	0 	0 	0 	0 	0 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,CPA_M69_70,DOM,CPA_A03,EU28	0 	0 	0 e	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
NR,CPA_M69_70,DOM,CPA_B,EA19	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
NR,CPA_M69_70,DOM,CPA_B,EU27_2020	0 	0 	0 	0 	0 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,CPA_M69_70,DOM,CPA_B,EU28	0 	0 	0 e	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
NR,CPA_M69_70,DOM,CPA_C10-12,EA19	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
NR,CPA_M69_70,DOM,CPA_C10-12,EU27_2020	0 	0 	0 	0 	0 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,CPA_M69_70,DOM,CPA_C10-12,EU28	0 	0 	0 e	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
NR,CPA_M69_70,DOM,CPA_C13-15,EA19	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
NR,CPA_M69_70,DOM,CPA_C13-15,EU27_2020	0 	0 	0 	0 	0 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,CPA_M69_70,DOM,CPA_C13-15,EU28	0 	0 	0 e	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
NR,CPA_M69_70,DOM,CPA_C16,EA19	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
NR,CPA_M69_70,DOM,CPA_C16,EU27_2020	0 	0 	0 	0 	0 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,CPA_M69_70,DOM,CPA_C16,EU28	0 	0 	0 e	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
NR,CPA_M69_70,DOM,CPA_C17,EA19	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
NR,CPA_M69_70,DOM,CPA_C17,EU27_2020	0 	0 	0 	0 	0 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,CPA_M69_70,DOM,CPA_C17,EU28	0 	0 	0 e	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
NR,CPA_M69_70,DOM,CPA_C18,EA19	0 	0 	0 	0 	0 	0 	0.01 	0.01 	0.01 	0.01 	0.01 	0.01 	0.01 	0.01 	0.01 
NR,CPA_M69_70,DOM,CPA_C18,EU27_2020	0 	0 	0 	0 	0 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,CPA_M69_70,DOM,CPA_C18,EU28	0 	0 	0 e	0 	0 	0 	0 	0 	0 	0 	0.01 	0.01 	0.01 	0.01 	0.01 
NR,CPA_M69_70,DOM,CPA_C19,EA19	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
NR,CPA_M69_70,DOM,CPA_C19,EU27_2020	0 	0 	0 	0 	0 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,CPA_M69_70,DOM,CPA_C19,EU28	0 	0 	0 e	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
NR,CPA_M69_70,DOM,CPA_C20,EA19	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
NR,CPA_M69_70,DOM,CPA_C20,EU27_2020	0 	0 	0 	0 	0 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,CPA_M69_70,DOM,CPA_C20,EU28	0 	0 	0 e	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
NR,CPA_M69_70,DOM,CPA_C21,EA19	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
NR,CPA_M69_70,DOM,CPA_C21,EU27_2020	0 	0 	0 	0 	0 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,CPA_M69_70,DOM,CPA_C21,EU28	0 	0 	0 e	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
NR,CPA_M69_70,DOM,CPA_C22,EA19	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
NR,CPA_M69_70,DOM,CPA_C22,EU27_2020	0 	0 	0 	0 	0 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,CPA_M69_70,DOM,CPA_C22,EU28	0 	0 	0 e	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
NR,CPA_M69_70,DOM,CPA_C23,EA19	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
NR,CPA_M69_70,DOM,CPA_C23,EU27_2020	0 	0 	0 	0 	0 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,CPA_M69_70,DOM,CPA_C23,EU28	0 	0 	0 e	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
NR,CPA_M69_70,DOM,CPA_C24,EA19	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
NR,CPA_M69_70,DOM,CPA_C24,EU27_2020	0 	0 	0 	0 	0 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,CPA_M69_70,DOM,CPA_C24,EU28	0 	0 	0 e	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
NR,CPA_M69_70,DOM,CPA_C25,EA19	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
NR,CPA_M69_70,DOM,CPA_C25,EU27_2020	0 	0 	0 	0 	0 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,CPA_M69_70,DOM,CPA_C25,EU28	0 	0 	0 e	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
NR,CPA_M69_70,DOM,CPA_C26,EA19	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
NR,CPA_M69_70,DOM,CPA_C26,EU27_2020	0 	0 	0 	0 	0 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,CPA_M69_70,DOM,CPA_C26,EU28	0 	0 	0 e	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
NR,CPA_M69_70,DOM,CPA_C27,EA19	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
NR,CPA_M69_70,DOM,CPA_C27,EU27_2020	0 	0 	0 	0 	0 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,CPA_M69_70,DOM,CPA_C27,EU28	0 	0 	0 e	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
NR,CPA_M69_70,DOM,CPA_C28,EA19	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
NR,CPA_M69_70,DOM,CPA_C28,EU27_2020	0 	0 	0 	0 	0 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,CPA_M69_70,DOM,CPA_C28,EU28	0 	0 	0 e	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
NR,CPA_M69_70,DOM,CPA_C29,EA19	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
NR,CPA_M69_70,DOM,CPA_C29,EU27_2020	0 	0 	0 	0 	0 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,CPA_M69_70,DOM,CPA_C29,EU28	0 	0 	0 e	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
NR,CPA_M69_70,DOM,CPA_C30,EA19	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 
